# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	165593	166192	+	IGAEJH_02655		TVP38/TMEM64 family membrane protein	RefSeq:WP_004896640.1, SO:0001217, UniParc:UPI0000239F44, UniRef:UniRef100_C2E4S1, UniRef:UniRef50_R2R5S1, UniRef:UniRef90_A0A0R2DAR8
contig_3	cds	166192	166746	+	IGAEJH_02660		N-acetyltransferase domain-containing protein	RefSeq:WP_004897917.1, SO:0001217, UniParc:UPI000214E85C, UniRef:UniRef100_A0A137PK69, UniRef:UniRef50_Q74HZ4, UniRef:UniRef90_Q74HZ4
contig_3	cds	166964	168274	+	IGAEJH_02665	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0004828, GO:0005524, GO:0005737, GO:0006434, GO:0016260, GO:0016740, RefSeq:WP_087285235.1, SO:0001217, UniParc:UPI000B366D26, UniRef:UniRef100_A0A267MF19, UniRef:UniRef50_A5VHP5, UniRef:UniRef90_Q74HZ5
contig_4	cds	144	1898	-	IGAEJH_02670	oppA	Oligopeptide-binding protein OppA	RefSeq:WP_098043394.1, SO:0001217, UniParc:UPI000BEEAF0E, UniRef:UniRef100_UPI000BEEAF0E, UniRef:UniRef50_A0A8H9G552, UniRef:UniRef90_D0R3F4
contig_4	cds	2191	3105	-	IGAEJH_02675		ABC transporter permease	RefSeq:WP_012845937.1, SO:0001217, UniParc:UPI0001BB6797, UniRef:UniRef100_A0A1Y4IBL7, UniRef:UniRef50_A0A0R1VE11, UniRef:UniRef90_A0A133PIV4
contig_4	cds	3122	4084	-	IGAEJH_02680	opp4B	oligopeptide ABC transporter permease	GO:0043190, GO:0140359, RefSeq:WP_012845936.1, SO:0001217, UniParc:UPI0001BB6796, UniRef:UniRef100_A0A2M9NL07, UniRef:UniRef50_K9EYC2, UniRef:UniRef90_A0A133PJ09
contig_4	cds	4087	5055	-	IGAEJH_02685		Oligopeptide ABC transporter ATP-binding protein	RefSeq:WP_012845935.1, SO:0001217, UniParc:UPI0001BB6795, UniRef:UniRef100_A0A256M955, UniRef:UniRef50_P0A2V4, UniRef:UniRef90_A0A2Z6TRM3
contig_4	cds	5062	6072	-	IGAEJH_02690	dppD	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	COG:COG0444, COG:EP, RefSeq:WP_012845934.1, SO:0001217, UniParc:UPI0001BB6794, UniRef:UniRef100_A0A1Z1NC15, UniRef:UniRef50_Q07733, UniRef:UniRef90_A0A558K319
contig_4	cds	6230	6472	-	IGAEJH_02695	acpP	acyl carrier protein	GO:0000036, GO:0005737, GO:0006633, RefSeq:WP_087713104.1, SO:0001217, UniParc:UPI000B3FD418, UniRef:UniRef100_A0A1Z1N6W8, UniRef:UniRef50_Q5FJI8, UniRef:UniRef90_Q74IP1
contig_4	cds	6527	7528	-	IGAEJH_02700	plsX	phosphate acyltransferase PlsX	EC:2.3.1.274, GO:0005737, GO:0006633, GO:0008610, GO:0008654, GO:0043811, KEGG:K03621, RefSeq:WP_095076453.1, SO:0001217, UniParc:UPI000BA43BF6, UniRef:UniRef100_A0A267LTB8, UniRef:UniRef50_Q82ZE8, UniRef:UniRef90_Q044F9
contig_4	cds	7546	9585	-	IGAEJH_02705	recG	ATP-dependent DNA helicase RecG	EC:3.6.4.12, EC:5.6.2.4, GO:0003676, GO:0003678, GO:0005524, GO:0006281, GO:0006310, KEGG:K03655, RefSeq:WP_087284700.1, SO:0001217, UniParc:UPI000B3A0765, UniRef:UniRef100_A0A267M7I3, UniRef:UniRef50_A0A1I1S2D2, UniRef:UniRef90_Q74IN9
contig_4	cds	9589	11253	-	IGAEJH_02710	dhaL	DhaL domain-containing protein	RefSeq:WP_158172236.1, SO:0001217, UniParc:UPI00130368FD, UniRef:UniRef100_A0A6B9HYE8, UniRef:UniRef50_J9W5M6, UniRef:UniRef90_D0R3E6
contig_4	cds	11275	11637	-	IGAEJH_02715		Alkaline shock protein	RefSeq:WP_003647521.1, SO:0001217, UniParc:UPI0000239E57, UniRef:UniRef100_A0A133PIS1, UniRef:UniRef50_G8PDH6, UniRef:UniRef90_A0A0R2DF09
contig_4	cds	11808	11993	+	IGAEJH_02720	rpmB	50S ribosomal protein L28	GO:0000311, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_004895337.1, SO:0001217, UniParc:UPI0000239E58, UniRef:UniRef100_Q74IN6, UniRef:UniRef50_Q49X05, UniRef:UniRef90_Q74IN6
contig_4	cds	12041	12709	-	IGAEJH_02725		thiamine diphosphokinase	EC:2.7.6.2, GO:0004788, GO:0006772, RefSeq:WP_087284704.1, SO:0001217, UniParc:UPI000B3AE2BF, UniRef:UniRef100_A0A1Y4IBM7, UniRef:UniRef50_D0R3E3, UniRef:UniRef90_D0R3E3
contig_4	cds	12706	13356	-	IGAEJH_02730	rpe	ribulose-phosphate 3-epimerase	EC:5.1.3.1, GO:0004750, GO:0006098, KEGG:K01783, RefSeq:WP_014567298.1, SO:0001217, UniParc:UPI000207BF2C, UniRef:UniRef100_A0A137PM42, UniRef:UniRef50_A0A2Z6T7Y4, UniRef:UniRef90_C2E785
contig_4	cds	13365	14258	-	IGAEJH_02735	rsgA	ribosome small subunit-dependent GTPase A	EC:3.6.1.-, GO:0003924, GO:0005525, GO:0005737, GO:0006412, GO:0019843, GO:0042274, GO:0043022, GO:0046872, SO:0001217, UniRef:UniRef50_Q5FJH9, UniRef:UniRef90_Q74IN3
contig_4	cds	14258	16246	-	IGAEJH_02740	pknB	Stk1 family PASTA domain-containing Ser/Thr kinase	GO:0004672, GO:0005524, GO:0006468, SO:0001217, UniRef:UniRef50_D4YS85, UniRef:UniRef90_C2E787
contig_4	cds	16249	17001	-	IGAEJH_02745		Stp1/IreP family PP2C-type Ser/Thr phosphatase	GO:0004722, GO:0006470, RefSeq:WP_004895348.1, SO:0001217, UniParc:UPI0000239E5D, UniRef:UniRef100_C2E788, UniRef:UniRef50_Q1G9I3, UniRef:UniRef90_A0A133PIU5
contig_4	cds	17004	18326	-	IGAEJH_02750	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	EC:2.1.1.176, GO:0001510, GO:0003723, GO:0006355, GO:0008168, RefSeq:WP_012845926.1, SO:0001217, UniParc:UPI0001BB6754, UniRef:UniRef100_D0R3D8, UniRef:UniRef50_C8PDH8, UniRef:UniRef90_D0R3D8
contig_4	cds	18319	19263	-	IGAEJH_02755	fmt	methionyl-tRNA formyltransferase	EC:2.1.2.9, GO:0004479, GO:0005737, GO:0006431, RefSeq:WP_087284712.1, SO:0001217, UniParc:UPI000B3771BF, UniRef:UniRef100_A0A267M7J0, UniRef:UniRef50_Q5FJH5, UniRef:UniRef90_Q74IM9
contig_4	cds	19285	21681	-	IGAEJH_02760	priA	primosomal protein N'	EC:3.6.1.-, GO:0003678, GO:0006260, GO:0032508, RefSeq:WP_158172232.1, SO:0001217, UniParc:UPI001303B97C, UniRef:UniRef100_A0A6B9HXL2, UniRef:UniRef50_A0A249NK78, UniRef:UniRef90_A0A249NK78
contig_4	cds	21736	21954	-	IGAEJH_02765	rpoZ	DNA-directed RNA polymerase subunit omega	EC:2.7.7.6, GO:0000345, GO:0000428, GO:0003677, GO:0003899, GO:0006351, RefSeq:WP_004897072.1, SO:0001217, UniParc:UPI0000239E61, UniRef:UniRef100_Q74IM7, UniRef:UniRef50_Q88WL6, UniRef:UniRef90_Q74IM7
contig_4	cds	21958	22572	-	IGAEJH_02770	gmk	guanylate kinase	EC:2.7.4.8, GO:0004385, GO:0005524, GO:0005737, GO:0015949, GO:0016310, RefSeq:WP_087284716.1, SO:0001217, UniParc:UPI000B387EC0, UniRef:UniRef100_UPI000B387EC0, UniRef:UniRef50_O34328, UniRef:UniRef90_P60552
contig_4	cds	22733	23026	+	IGAEJH_02775		YolD-like family protein	RefSeq:WP_004895357.1, SO:0001217, UniParc:UPI00019F41A5, UniRef:UniRef100_A0A1B3PWA5, UniRef:UniRef50_A0A133PIT3, UniRef:UniRef90_A0A133PIT3
contig_4	cds	23088	24767	-	IGAEJH_02780	recN	DNA repair protein RecN	GO:0005524, GO:0005737, GO:0006281, GO:0006310, RefSeq:WP_095182758.1, SO:0001217, UniParc:UPI000BA40315, UniRef:UniRef100_A0A267M7P8, UniRef:UniRef50_A0A7D9N5U3, UniRef:UniRef90_A0A7D9N5U3
contig_4	cds	24778	25590	-	IGAEJH_02785	tlyA	16S/23S rRNA (Cytidine-2'-O)-methyltransferase TlyA	RefSeq:WP_087284720.1, SO:0001217, UniParc:UPI000B39F1DD, UniRef:UniRef100_A0A6B9HZC1, UniRef:UniRef50_P19672, UniRef:UniRef90_A0A133PIQ8
contig_4	cds	25594	26460	-	IGAEJH_02790		Geranyltranstransferase	RefSeq:WP_087284721.1, SO:0001217, UniParc:UPI000B37DD84, UniRef:UniRef100_A0A1Y4I867, UniRef:UniRef50_A0A0U5KCS9, UniRef:UniRef90_D0R3C8
contig_4	cds	26461	26706	-	IGAEJH_02795	xseB	exodeoxyribonuclease VII small subunit	EC:3.1.11.6, GO:0005737, GO:0006308, GO:0008855, GO:0009318, RefSeq:WP_004897067.1, SO:0001217, UniParc:UPI0000239E67, UniRef:UniRef100_Q74IM2, UniRef:UniRef50_Q5FJG7, UniRef:UniRef90_Q044H8
contig_4	cds	26687	28057	-	IGAEJH_02800	xseA	exodeoxyribonuclease VII large subunit	EC:3.1.11.6, GO:0003676, GO:0005737, GO:0006308, GO:0008855, GO:0009318, RefSeq:WP_087284723.1, SO:0001217, UniParc:UPI000B3940D7, UniRef:UniRef100_A0A1Y4I801, UniRef:UniRef50_Q5FJG6, UniRef:UniRef90_Q74IM1
contig_4	cds	28047	28895	-	IGAEJH_02805	folD	Bifunctional protein FolD	GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, RefSeq:WP_012845917.1, SO:0001217, UniParc:UPI0001BB6749, UniRef:UniRef100_A0A921ELA9, UniRef:UniRef50_Q74IM0, UniRef:UniRef90_Q74IM0
contig_4	cds	28942	29343	-	IGAEJH_02810	nusB	transcription antitermination factor NusB	GO:0006355, SO:0001217, UniParc:UPI0022E04B9F, UniRef:UniRef100_UPI0022E04B9F, UniRef:UniRef50_I7KHA0, UniRef:UniRef90_A0A8A4UZD7
contig_4	cds	29344	29784	-	IGAEJH_02815		Alkaline shock protein	RefSeq:WP_004895367.1, SO:0001217, UniParc:UPI0000239E6B, UniRef:UniRef100_C2E7A2, UniRef:UniRef50_A0A0R2D4U3, UniRef:UniRef90_A0A0R2D4U3
contig_4	cds	29802	30371	-	IGAEJH_02820	efp	elongation factor P	GO:0003746, GO:0005737, GO:0006414, KEGG:K02356, RefSeq:WP_087284725.1, SO:0001217, UniParc:UPI000B38553B, UniRef:UniRef100_A0A1Y4ID16, UniRef:UniRef50_Q5FJG2, UniRef:UniRef90_Q74IL7
contig_4	cds	30456	31565	-	IGAEJH_02825		Xaa-Pro dipeptidase	SO:0001217, UniRef:UniRef50_D4YSA2, UniRef:UniRef90_A0A249NKA1
contig_4	cds	31638	31937	-	IGAEJH_02830	rpmA	50S ribosomal protein L27	GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_003647542.1, SO:0001217, UniParc:UPI0000239E6E, UniRef:UniRef100_Q74IL5, UniRef:UniRef50_P05657, UniRef:UniRef90_Q74IL5
contig_4	cds	31957	32268	-	IGAEJH_02835	rplU	50S ribosomal protein L21	GO:0000311, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0019843, GO:0022625, GO:1990904, RefSeq:WP_003647543.1, SO:0001217, UniParc:UPI0000239E6F, UniRef:UniRef100_Q74IL4, UniRef:UniRef50_Q74IL4, UniRef:UniRef90_Q74IL4
contig_4	ncRNA-region	32283	32363	-			Ribosomal protein L21 leader	RFAM:RF00559, SO:0000140
contig_4	cds	32483	32839	+	IGAEJH_02840		Arsenate reductase family protein	SO:0001217, UniRef:UniRef50_D4YSB2, UniRef:UniRef90_Q74IL3
contig_4	cds	32834	33673	-	IGAEJH_02845		DUF2179 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R2FYD5, UniRef:UniRef90_D0R3B7
contig_4	cds	33751	35070	-	IGAEJH_02850		DUF2325 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A916QIK7, UniRef:UniRef90_D0R3B6
contig_4	cds	35200	35313	+	IGAEJH_02855	copG	CopG family transcriptional regulator	SO:0001217, UniParc:UPI00019F4220, UniRef:UniRef100_A0A346MRZ2, UniRef:UniRef50_C2ELH9, UniRef:UniRef90_A0A346MRZ2
contig_4	cds	35361	35765	-	IGAEJH_02860		hypothetical protein	RefSeq:WP_087284733.1, SO:0001217, UniParc:UPI000B388061, UniRef:UniRef100_A0A6B9HXJ4, UniRef:UniRef50_A0A0R2D4U8, UniRef:UniRef90_A0A6B9HXJ4
contig_4	cds	35769	35948	-	IGAEJH_02865	pptA	2-hydroxymuconate tautomerase	COG:COG1942, COG:Q, EC:5.3.2.6, GO:0006725, GO:0016862, RefSeq:WP_003647546.1, SO:0001217, UniParc:UPI0000239E75, UniRef:UniRef100_A0A133P8U1, UniRef:UniRef50_G8PDG1, UniRef:UniRef90_C2E7B1
contig_4	cds	36001	36558	-	IGAEJH_02870		ECF transporter S component	RefSeq:WP_012845912.1, SO:0001217, UniParc:UPI0001BB6744, UniRef:UniRef100_A0A6B9HWP4, UniRef:UniRef50_G8PAV7, UniRef:UniRef90_A0A133P8X4
contig_4	cds	36562	37392	-	IGAEJH_02875		pyridoxamine kinase	EC:2.7.1.35, GO:0008478, GO:0009443, RefSeq:WP_158172228.1, SO:0001217, UniParc:UPI001303A50C, UniRef:UniRef100_A0A6B9HY28, UniRef:UniRef50_A0A833CGI7, UniRef:UniRef90_C2E7B3
contig_4	cds	37389	37715	-	IGAEJH_02880		(pseudo) HNH endonuclease	SO:0001217, UniRef:UniRef50_A0A133P8X7, UniRef:UniRef90_C2E7B4
contig_4	cds	37871	38524	-	IGAEJH_02885		Glucose-6-phosphate 1-dehydrogenase	RefSeq:WP_012845909.1, SO:0001217, UniParc:UPI0001BB6741, UniRef:UniRef100_A0A6B9HZA7, UniRef:UniRef50_A0A0R1P670, UniRef:UniRef90_C2E7B5
contig_4	cds	38547	40343	-	IGAEJH_02890		DUF2207 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F4LEY0, UniRef:UniRef90_Q74IK3
contig_4	cds	40542	41441	-	IGAEJH_02895		lipase	SO:0001217, UniRef:UniRef50_E7FSS6, UniRef:UniRef90_D0R3A9
contig_4	cds	41410	41772	-	IGAEJH_02900		Helix-turn-helix transcriptional regulator	RefSeq:WP_158172224.1, SO:0001217, UniParc:UPI001303E858, UniRef:UniRef100_A0A6B9HZ97, UniRef:UniRef50_A0A921EJH1, UniRef:UniRef90_A0A921EJH1
contig_4	cds	41987	43303	-	IGAEJH_02905		Aminopeptidase	SO:0001217, UniRef:UniRef50_P94870, UniRef:UniRef90_D0R3A7
contig_4	cds	43463	43828	-	IGAEJH_02910		Pyridoxamine 5'-phosphate oxidase family protein	RefSeq:WP_004895383.1, SO:0001217, UniParc:UPI0000239E82, UniRef:UniRef100_C2E7C0, UniRef:UniRef50_Q1GBW8, UniRef:UniRef90_C2E7C0
contig_4	ncRNA-region	44192	44431	+			T-box leader	RFAM:RF00230, SO:0000140
contig_4	cds	44511	45182	+	IGAEJH_02915		Solute-binding protein family 5 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A135YP86
contig_4	cds	45233	45661	+	IGAEJH_02920		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_UPI0022E3DF49, UniRef:UniRef90_UPI0022E3DF49
contig_4	cds	45897	46265	+	IGAEJH_02925		ABC-type oligopeptide transport system, periplasmic component	SO:0001217, UniRef:UniRef50_A0A9Q9Q028
contig_4	cds	46352	46789	-	IGAEJH_02930		Transcriptional regulator	RefSeq:WP_012845902.1, SO:0001217, UniParc:UPI0001BB673A, UniRef:UniRef100_D0R3A3, UniRef:UniRef50_D0R3A3, UniRef:UniRef90_D0R3A3
contig_4	cds	46966	48438	+	IGAEJH_02935		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R1QFW1, UniRef:UniRef90_D0R3A2
contig_4	cds	48438	48998	+	IGAEJH_02940		DUF4811 domain-containing protein	RefSeq:WP_087713134.1, SO:0001217, UniParc:UPI000B4033DF, UniRef:UniRef100_A0A267L1B3, UniRef:UniRef50_Q5FJ53, UniRef:UniRef90_Q74IJ1
contig_4	cds	49048	49836	-	IGAEJH_02945		Glycosyltransferase	SO:0001217, UniRef:UniRef50_N2AFY3, UniRef:UniRef90_A0A921JNH6
contig_4	cds	50120	50737	-	IGAEJH_02950		Cell division protein	SO:0001217, UniRef:UniRef50_A0A267MER5, UniRef:UniRef90_C2E7C8
contig_4	cds	50700	51119	-	IGAEJH_02955		HTH cro/C1-type domain-containing protein	RefSeq:WP_004895392.1, SO:0001217, UniParc:UPI00019F4232, UniRef:UniRef100_A0A1Y4IFJ8, UniRef:UniRef50_Q74II8, UniRef:UniRef90_Q74II8
contig_4	cds	51265	53076	-	IGAEJH_02960	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)	EC:2.6.1.16, GO:0004360, GO:0006040, GO:0009252, SO:0001217, UniRef:UniRef50_P0CI73, UniRef:UniRef90_A4ZH64
contig_4	tRNA	53255	53328	-	IGAEJH_02965	trnR	tRNA-Arg(tct)	SO:0001036
contig_4	cds	53486	54256	-	IGAEJH_02970		Cof-type HAD-IIB family hydrolase	SO:0001217, UniRef:UniRef50_D0R396, UniRef:UniRef90_D0R396
contig_4	cds	54343	56877	-	IGAEJH_02975		Aminopeptidase	SO:0001217, UniRef:UniRef50_P37896, UniRef:UniRef90_C2E7D3
contig_4	cds	57074	59458	+	IGAEJH_02980		Xaa-Pro dipeptidyl-peptidase	EC:3.4.14.11, GO:0006508, GO:0008239, SO:0001217, UniRef:UniRef50_Q59485, UniRef:UniRef90_D0R394
contig_4	cds	59626	60900	-	IGAEJH_02985		histidine kinase	RefSeq:WP_087713142.1, SO:0001217, UniParc:UPI000B4049E2, UniRef:UniRef100_UPI000B4049E2, UniRef:UniRef50_A0A9E2KRB6, UniRef:UniRef90_Q74II2
contig_4	cds	60911	61576	-	IGAEJH_02990		Two-component system response regulator	RefSeq:WP_087713143.1, SO:0001217, UniParc:UPI000B3FDBDE, UniRef:UniRef100_A0A1Z1NBU8, UniRef:UniRef50_A0A1H9G4G3, UniRef:UniRef90_A0A2Z6PMC5
contig_4	cds	61581	62192	-	IGAEJH_02995		GTP pyrophosphokinase	RefSeq:WP_087713144.1, SO:0001217, UniParc:UPI000B3FA93E, UniRef:UniRef100_A0A1Z1NBR9, UniRef:UniRef50_A0A099YAW8, UniRef:UniRef90_A0A2Z6PXJ2
contig_4	cds	62403	63326	-	IGAEJH_03000		Low temperature requirement protein A	SO:0001217, UniRef:UniRef50_Q74IH9, UniRef:UniRef90_Q74IH9
contig_4	cds	63456	63866	-	IGAEJH_03005	osmC	OsmC family peroxiredoxin	RefSeq:WP_012845889.1, SO:0001217, UniParc:UPI0001BB670E, UniRef:UniRef100_A0A1Y4I6P8, UniRef:UniRef50_Q5FJ71, UniRef:UniRef90_A0A1V3Y519
contig_4	cds	63879	65426	-	IGAEJH_03010		ABC transporter permease/substrate-binding protein	RefSeq:WP_087713145.1, SO:0001217, UniParc:UPI000B3F962A, UniRef:UniRef100_A0A267LN91, UniRef:UniRef50_A0A1X7QLF4, UniRef:UniRef90_A0A833CHX7
contig_4	cds	65419	66381	-	IGAEJH_03015		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_I7KH50, UniRef:UniRef90_UPI001F0D5385
contig_4	cds	66511	67416	-	IGAEJH_03020	galU	UTP--glucose-1-phosphate uridylyltransferase GalU	EC:2.7.7.9, GO:0003983, GO:0009225, SO:0001217, UniRef:UniRef50_Q5XE04, UniRef:UniRef90_D0R385
contig_4	cds	67490	68398	-	IGAEJH_03025	yfkH	Ribonuclease-like protein yfkH	RefSeq:WP_004897023.1, SO:0001217, UniParc:UPI0000239E97, UniRef:UniRef100_A0A1B3PW70, UniRef:UniRef50_A0A249NLE5, UniRef:UniRef90_A0A249NLE5
contig_4	cds	68413	69237	-	IGAEJH_03030	map	type I methionyl aminopeptidase	EC:3.4.11.18, GO:0036211, KEGG:K01265, RefSeq:WP_004897022.1, SO:0001217, UniParc:UPI000214D473, UniRef:UniRef100_A0A1B3PW51, UniRef:UniRef50_A0A1Z5ISK8, UniRef:UniRef90_D0R383
contig_4	cds	69423	69869	+	IGAEJH_03035		flavodoxin	RefSeq:WP_087285343.1, SO:0001217, UniParc:UPI000B38A1A0, UniRef:UniRef100_A0A1Y4I1R6, UniRef:UniRef50_A0A0R1S4I5, UniRef:UniRef90_C2E7E6
contig_4	cds	69862	70371	+	IGAEJH_03040		Teichoic acid glycosylation protein	RefSeq:WP_095182704.1, SO:0001217, UniParc:UPI000BA33FC1, UniRef:UniRef100_A0A267MA73, UniRef:UniRef90_C2E7E7
contig_4	cds	70403	71545	-	IGAEJH_03045	wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	EC:5.1.3.14, GO:0008761, GO:0009103, RefSeq:WP_095182703.1, SO:0001217, UniParc:UPI000BA2D7FF, UniRef:UniRef100_A0A267M8Q5, UniRef:UniRef50_P39131, UniRef:UniRef90_A0A805Z7M9
contig_4	cds	71659	71844	+	IGAEJH_03050		ABC transporter permease	SO:0001217, UniParc:UPI000B3AEFE3, UniRef:UniRef100_A0A1Y4I564, UniRef:UniRef50_A0A1V3Y4B7, UniRef:UniRef90_A0A1Y4I564
contig_4	tRNA	71899	71971	-	IGAEJH_03055	trnR	tRNA-Arg(cct)	SO:0001036
contig_4	cds	72022	73353	-	IGAEJH_03060		Permease IIC component	KEGG:K02761, SO:0001217, UniRef:UniRef50_Q5FLC7, UniRef:UniRef90_D0R379
contig_4	cds	73353	74582	-	IGAEJH_03065		ATP-dependent RNA helicase	RefSeq:WP_095076904.1, SO:0001217, UniParc:UPI000BA34061, UniRef:UniRef100_A0A6B9HVR2, UniRef:UniRef50_A0A0D5MJS9, UniRef:UniRef90_D0R378
contig_4	cds	74593	75303	-	IGAEJH_03070		Glycosyl hydrolase family 25	RefSeq:WP_004895415.1, SO:0001217, UniParc:UPI00019F42F2, UniRef:UniRef100_C2E7F2, UniRef:UniRef50_I7JV55, UniRef:UniRef90_C2E7F2
contig_4	cds	75424	76737	+	IGAEJH_03075	steT	Serine/threonine exchanger SteT	SO:0001217, UniRef:UniRef50_A0A0R1YFG9, UniRef:UniRef90_A0A249NKN2
contig_4	cds	76825	77394	-	IGAEJH_03080	hpt	hypoxanthine phosphoribosyltransferase	EC:2.4.2.8, GO:0006166, RefSeq:WP_004895417.1, SO:0001217, UniParc:UPI0000239BF7, UniRef:UniRef100_C2E7F4, UniRef:UniRef50_A0A061CLI2, UniRef:UniRef90_C2E7F4
contig_4	cds	77492	78874	-	IGAEJH_03085		Hemolysin	RefSeq:WP_087285363.1, SO:0001217, UniParc:UPI000B36B8EF, UniRef:UniRef100_UPI000B36B8EF, UniRef:UniRef50_U4TLD6, UniRef:UniRef90_A0A0R2DGH2
contig_4	cds	78924	79619	-	IGAEJH_03090		ABC transporter ATP-binding protein	RefSeq:WP_012845880.1, SO:0001217, UniParc:UPI0001BB6705, UniRef:UniRef100_D0R373, UniRef:UniRef50_A0A7D9N5L9, UniRef:UniRef90_A0A7D9N5L9
contig_4	cds	79745	80401	-	IGAEJH_03095		Nitroreductase	RefSeq:WP_087285362.1, SO:0001217, UniParc:UPI000B36E890, UniRef:UniRef100_A0A1Y4I1H8, UniRef:UniRef50_N1ZIF4, UniRef:UniRef90_C2E7F8
contig_4	cds	80561	82966	-	IGAEJH_03100		D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	SO:0001217, UniRef:UniRef50_Q9CFH4, UniRef:UniRef90_C2E7F9
contig_4	cds	83073	83858	-	IGAEJH_03105		HTH deoR-type domain-containing protein	RefSeq:WP_223660951.1, SO:0001217, UniParc:UPI001CBB85E1, UniRef:UniRef100_A0A921EJ61, UniRef:UniRef50_A0A249NJW8, UniRef:UniRef90_A0A249NJW8
contig_4	cds	84123	84449	+	IGAEJH_03110		Bacteriocin immunity protein	RefSeq:WP_095183480.1, SO:0001217, UniParc:UPI000BA3A1BE, UniRef:UniRef100_A0A921EIB9, UniRef:UniRef50_C2E7G1, UniRef:UniRef90_C2E7G1
contig_4	cds	84560	86143	-	IGAEJH_03115		ABC transporter ATP-binding protein/permease	RefSeq:WP_223658088.1, SO:0001217, UniParc:UPI001CC17192, UniRef:UniRef100_A0A921EK37, UniRef:UniRef50_A0A0D5MFM7, UniRef:UniRef90_A0A921EK37
contig_4	cds	86124	88742	-	IGAEJH_03120		Protein kinase domain-containing protein	SO:0001217, UniParc:UPI00174A2B7A, UniRef:UniRef100_A0A921EIY3, UniRef:UniRef50_A0A921EIY3, UniRef:UniRef90_A0A921EIY3
contig_4	cds	88804	88932	-	IGAEJH_03125		hypothetical protein	SO:0001217, UniRef:UniRef50_U6FB75
contig_4	cds	89110	89838	-	IGAEJH_03130		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_G2KV91, UniRef:UniRef90_A0A249NKF6
contig_4	cds	89838	90761	-	IGAEJH_03135		Inosine/uridine-preferring nucleoside hydrolase domain-containing protein	RefSeq:WP_087713158.1, SO:0001217, UniParc:UPI000B3FF9F9, UniRef:UniRef100_A0A1Z1N7C3, UniRef:UniRef50_Q74KF2, UniRef:UniRef90_Q74KF2
contig_4	cds	90878	91576	-	IGAEJH_03140	rpiA	ribose-5-phosphate isomerase RpiA	EC:5.3.1.6, GO:0004751, GO:0009052, RefSeq:WP_004895427.1, SO:0001217, UniParc:UPI00019F42FD, UniRef:UniRef100_C2E7G4, UniRef:UniRef50_Q5FLF6, UniRef:UniRef90_Q74KF3
contig_4	cds	91576	92502	-	IGAEJH_03145	rbsK	ribokinase	EC:2.7.1.15, GO:0004747, GO:0019303, SO:0001217, UniRef:UniRef50_A0A6G9Q4R4, UniRef:UniRef90_Q74KF4
contig_4	cds	92592	93059	-	IGAEJH_03150		DNA protection during starvation protein	RefSeq:WP_004895429.1, SO:0001217, UniParc:UPI0000239BEB, UniRef:UniRef100_C2E7G6, UniRef:UniRef50_A0A0S2MMF4, UniRef:UniRef90_A0A133P923
contig_4	cds	93143	94681	-	IGAEJH_03155	yfcC	YfcC family protein	SO:0001217, UniRef:UniRef50_R2P199, UniRef:UniRef90_A0A249NJX9
contig_4	cds	94825	95196	-	IGAEJH_03160		Acetyltransferase, GNAT family	SO:0001217, UniRef:UniRef50_Q5FKB9, UniRef:UniRef90_C2E7G8
contig_4	cds	95290	95973	-	IGAEJH_03165	phoU	phosphate signaling complex protein PhoU	GO:0003700, GO:0051049, SO:0001217, UniRef:UniRef50_A0A3M0NHV3, UniRef:UniRef90_A0A133P946
contig_4	cds	95990	96745	-	IGAEJH_03170	pstB	phosphate ABC transporter ATP-binding protein PstB	EC:7.3.2.1, GO:0005315, GO:0005524, GO:0005886, GO:0009898, GO:0015415, GO:0016887, GO:0055052, SO:0001217, UniRef:UniRef50_P46342, UniRef:UniRef90_Q74KF8
